gene_id	gene_symbol	median_cluster1	median_cluster2	diff	p_value	fdr
TANK|10010	TANK	9.615763750054173	9.640366059668663	-0.02460230961449028	0.09652236927438465	0.20607870945923465
GTPBP10|85865	GTPBP10	8.104057495254597	8.017214858724543	0.0868426365300543	0.09652238793181567	0.20607870945923465
SCN2A|6326	SCN2A	3.0157032209606616	2.8085909881399758	0.2071122328206858	0.09660911837905238	0.2062421242357871
RGPD6|729540	RGPD6	9.079561022258577	9.00013242881815	0.07942859344042752	0.09669657427808605	0.2063635409900028
ABL2|27	ABL2	10.059302452376294	10.194953795933834	-0.13565134355754083	0.09669658361538672	0.2063635409900028
RFWD2|64326	RFWD2	9.255468318868267	9.242280950302444	0.013187368565823476	0.09669658361538672	0.2063635409900028
SLC36A2|153201	SLC36A2	2.0658119924849685	1.565353456782628	0.5004585357023406	0.0967300141186522	0.20641311954167899
ASFMR1|100126270	ASFMR1	0.8804404523019207	0.6903723947612379	0.1900680575406828	0.0967669273432668	0.20647011866874368
LOC100128640|100128640	LOC100128640	4.968559539484362	5.079318370956699	-0.1107588314723369	0.09687102131831621	0.2066486685550846
SLC35B4|84912	SLC35B4	9.582609431710635	9.680797276795436	-0.0981878450848015	0.09687103066420039	0.2066486685550846
OOEP|441161	OOEP	0.29839966833065623	0.4737349684635979	-0.17533530013294168	0.09689237549820816	0.20667241729898153
STX19|415117	STX19	0.835752253443984	1.0748479159001674	-0.2390956624561834	0.09691522818074029	0.20669937695456023
ZKSCAN3|80317	ZKSCAN3	5.978688870494585	6.073533207806481	-0.0948443373118959	0.09704572930932952	0.20695589776208756
LGALS13|29124	LGALS13	0	0	0	0.09709360080897708	0.20701435874126403
SNORA11B|100124539	SNORA11B	0	0	0	0.09709360080897708	0.20701435874126403
GSDMB|55876	GSDMB	5.945436782357756	5.618726128964299	0.32671065339345695	0.09722067978180066	0.20719799046167667
JHDM1D|80853	JHDM1D	9.324244363180448	9.402643311408033	-0.07839894822758531	0.09722067978180066	0.20719799046167667
NADSYN1|55191	NADSYN1	10.222257547610184	10.09132959362422	0.1309279539859638	0.09722067978180066	0.20719799046167667
PIN1|5300	PIN1	9.4541712991069	9.376746189898554	0.07742510920834533	0.09722067978180066	0.20719799046167667
LOC643486|643486	LOC643486	0	0	0	0.09738567555657578	0.20746214779941805
KRT86|3892	KRT86	3.9125659684427485	4.278876860102111	-0.36631089165936226	0.09739583545447128	0.20746214779941805
STX6|10228	STX6	9.976068767099118	10.054577186628155	-0.07850841952903664	0.09739587294096931	0.20746214779941805
NCAM1|4684	NCAM1	6.727879306663906	6.157423742301176	0.5704555643627307	0.09739588231259368	0.20746214779941805
ZNF471|57573	ZNF471	6.518175305772761	6.667665090051406	-0.14948978427864468	0.09739588231259368	0.20746214779941805
SUCLG1|8802	SUCLG1	10.616025944449213	10.515315462585589	0.10071048186362397	0.09757131837223913	0.20777027787146324
NDST2|8509	NDST2	9.039738130280545	9.085368884167327	-0.045630753886781505	0.09757132775244004	0.20777027787146324
DHRS4L1|728635	DHRS4L1	3.8266723147889663	4.090430042321621	-0.26375772753265503	0.09757133713264089	0.20777027787146324
PI16|221476	PI16	1.6443091916912693	1.8752689361460704	-0.23095974445480105	0.09759772691947305	0.2078046078270695
LOC100128076|100128076	LOC100128076	0.9333898787485173	0.5708514834229196	0.36253839532559773	0.09762764664631368	0.2078464457004099
TMEFF2|23671	TMEFF2	0	0	0	0.09767220694130631	0.20791944084129138
SF3A3|10946	SF3A3	10.50624306423558	10.541145027122514	-0.03490196288693426	0.09774702569527569	0.20803498643822388
BDP1|55814	BDP1	9.656021673127782	9.763018112862852	-0.10699643973507023	0.0977470444728269	0.20803498643822388
FBLL1|345630	FBLL1	1.7275924672283853	1.4757593668238898	0.2518331004044956	0.09791957802179037	0.20836565727746598
LOC100216545|100216545	LOC100216545	6.724322337610219	6.532086259312986	0.192236078297233	0.0979230045639875	0.20836565727746598
IDH3A|3419	IDH3A	9.962757504515405	9.927964582019046	0.03479292249635968	0.09809918941915083	0.20869672727170968
DYX1C1|161582	DYX1C1	5.876696254147463	6.0906862069862004	-0.21398995283873745	0.09809921763690949	0.20869672727170968
GINS3|64785	GINS3	6.804968635858042	6.6889076785384045	0.11606095731963784	0.09818740970343393	0.20878717575266603
MARVELD3|91862	MARVELD3	6.441251737062892	6.79711676511297	-0.35586502805007836	0.09818740970343393	0.20878717575266603
OR4K2|390431	OR4K2	0	0	0	0.09820137549953321	0.20878717575266603
CXorf51|100129239	CXorf51	0	0	0	0.09820363306599605	0.20878717575266603
MT4|84560	MT4	0	0	0	0.09820363306599605	0.20878717575266603
SNORA70B|100124537	SNORA70B	0	0	0	0.09820363306599605	0.20878717575266603
EEF1A1P9|441032	EEF1A1P9	12.908915717013869	13.006561014591037	-0.09764529757716822	0.09827567450784107	0.2088306689647322
SUPT5H|6829	SUPT5H	11.45149755488405	11.499960461214267	-0.04846290633021688	0.09827567450784107	0.2088306689647322
GPR180|160897	GPR180	8.299681763354426	8.182404285866317	0.11727747748810913	0.09827568392232976	0.2088306689647322
PCDHB7|56129	PCDHB7	6.402398609585788	6.587491011205451	-0.1850924016196629	0.09827568392232976	0.2088306689647322
SLC33A1|9197	SLC33A1	9.491833093742386	9.579089614724285	-0.0872565209818994	0.09827568392232976	0.2088306689647322
SLC7A4|6545	SLC7A4	1.0449661588637988	0.7641762763559282	0.2807898825078706	0.09829075865414352	0.20884077413570148
GABRB1|2560	GABRB1	0.5290188765727257	0.7970129778361451	-0.2679941012634194	0.09841454566929564	0.20908103818383592
HTR1D|3352	HTR1D	1.9794165739289213	1.5497677289339946	0.4296488449949267	0.09842450097724108	0.20908103818383592
ZBTB22|9278	ZBTB22	9.08918255553373	9.137170476867485	-0.04798792133375507	0.09845240365093515	0.20911836115529236
RPE65|6121	RPE65	0.5920480469162173	0.8079318846891248	-0.21588383777290754	0.09855528027513623	0.20931490840678005
TDRD9|122402	TDRD9	2.995418413390971	3.2428006437806975	-0.2473822303897264	0.09862781140324098	0.20936242215291825
VRK1|7443	VRK1	7.211901062359404	7.103035970571125	0.10886509178827897	0.09862935819011846	0.20936242215291825
N4BP2|55728	N4BP2	6.8729546971483435	6.987843816313465	-0.11488911916512112	0.09862936762173985	0.20936242215291825
C18orf32|497661	C18orf32	10.329846778771874	10.21028170263923	0.119565076132643	0.09862937705336113	0.20936242215291825
NAT14|57106	NAT14	8.428645034020018	8.163015606183297	0.2656294278367213	0.09862937705336113	0.20936242215291825
HHAT|55733	HHAT	7.719623641725313	7.943458399348999	-0.22383475762368565	0.09880659492000733	0.20969463706392286
PDXDC2|283970	PDXDC2	7.720994975440996	7.49793963314794	0.22305534229305568	0.09880660436019212	0.20969463706392286
SPDYE8P|389517	SPDYE8P	4.063532764146254	3.9172980779160524	0.14623468623020175	0.09898406690446752	0.21002725188300125
AP2M1|1173	AP2M1	12.851054522305027	12.790594898774852	0.060459623530174866	0.09898408580195998	0.21002725188300125
LYRM1|57149	LYRM1	9.531681163141396	9.448461189124833	0.08321997401656311	0.09916181215183852	0.21036024678500082
RGL4|266747	RGL4	4.061672387099468	3.79406229775694	0.26761008934252795	0.09916181215183852	0.21036024678500082
NMNAT1|64802	NMNAT1	7.754389412458661	7.867945870511072	-0.1135564580524111	0.09925077551019293	0.21052690438898278
ABP1|26	ABP1	11.55521198253504	11.993391319423475	-0.43817933688843524	0.09933981201217067	0.21067160384599287
CUZD1|50624	CUZD1	4.550678484556004	4.321278736002252	0.22939974855375134	0.09933981201217067	0.21067160384599287
C14orf68|283600	C14orf68	0.8333322986316485	0.9392265777282087	-0.10589427909656024	0.0994220208638205	0.21082385354589264
GRIN3B|116444	GRIN3B	1.498386789156236	1.3005337724953678	0.19785301666086808	0.09948760143797059	0.21091700098980928
SCN3A|6328	SCN3A	2.98513295092377	2.930850856640822	0.05428209428294828	0.09951722349228195	0.21091700098980928
C12orf75|387882	C12orf75	10.190195443345258	9.977380107176975	0.2128153361682834	0.09951804776699305	0.21091700098980928
RNF207|388591	RNF207	7.712655227774347	7.284504879474825	0.42815034829952214	0.09951805724141163	0.21091700098980928
TAF4B|6875	TAF4B	7.412745425756898	7.43301784859985	-0.020272422842952054	0.09951805724141163	0.21091700098980928
GNG3|2785	GNG3	2.3996911853868848	2.194244680637725	0.2054465047491596	0.09960716174348684	0.211083742341852
TPTE2P3|220115	TPTE2P3	0	0.40621010853156503	-0.40621010853156503	0.09961934339416549	0.21108745383845892
CTRB2|440387	CTRB2	0	0	0	0.09965643321665733	0.2111439379646892
SERPINA6|866	SERPINA6	7.536797767429557	7.9733644534571555	-0.4365666860275983	0.09969645321448796	0.21118469200359882
SPG11|80208	SPG11	10.602640367038465	10.720817117672393	-0.1181767506339284	0.0996965385612404	0.21118469200359882
OR2T29|343563	OR2T29	0	0	0	0.09971242080013303	0.21119622942470878
SNORD22|9304	SNORD22	0	0	0	0.09975695887130095	0.21126340838665852
HYAL4|23553	HYAL4	0.4262776851286875	0	0.4262776851286875	0.09978587017040484	0.21126340838665852
CASP2|835	CASP2	9.652507767480717	9.724641745947558	-0.07213397846684089	0.09978588441373372	0.21126340838665852
PNPLA6|10908	PNPLA6	10.267043399494845	10.205023443820458	0.062019955674387006	0.09978589390098176	0.21126340838665852
LIN37|55957	LIN37	7.183854928930601	7.036800018390104	0.14705491054049702	0.09987529411670508	0.21132008222820495
TMEM101|84336	TMEM101	9.405425709123342	9.363637616781405	0.041788092341937144	0.09987530360822855	0.21132008222820495
ATXN7L2|127002	ATXN7L2	6.43151396307967	6.211561279048926	0.2199526840307442	0.09987531309975196	0.21132008222820495
MMP9|4318	MMP9	8.403642452691281	7.504501222142525	0.8991412305487563	0.09987531309975196	0.21132008222820495
NRG3|10718	NRG3	6.510416216692593	6.650332317613218	-0.13991610092062512	0.09987531309975196	0.21132008222820495
ODZ3|55714	ODZ3	5.955581727581986	5.595679690066454	0.35990203751553196	0.09987531309975196	0.21132008222820495
GPR123|84435	GPR123	0	0	0	0.09988694841424879	0.21132260736018887
RASSF10|644943	RASSF10	2.2531730458531083	2.835661374770761	-0.5824883289176528	0.09992124571186885	0.21137307104806122
CEACAM22P|388550	CEACAM22P	1.0261779760981609	0.7770303852008065	0.2491475908973544	0.09997261097820664	0.21145962593822595
CTPS2|56474	CTPS2	8.569830115274275	8.620212492858403	-0.050382377584128335	0.10005432418932055	0.21161034726130934
RFPL3|10738	RFPL3	0	0	0	0.10009283856784439	0.2116696830654164
SCN1A|6323	SCN1A	1.029452573734579	1.3767904605770522	-0.34733788684247324	0.1001143288775194	0.21169300886252612
GPR156|165829	GPR156	1.5390255289363097	1.2210727825150631	0.3179527464212466	0.10017887699958071	0.21180736656054266
LCE5A|254910	LCE5A	0	0	0	0.1001981585746473	0.21181292960615505
FAM153B|202134	FAM153B	4.167168504970615	4.434428071088081	-0.26725956611746593	0.10020244036215677	0.21181292960615505
AXL|558	AXL	11.040498640250306	11.286494230803827	-0.24599559055352138	0.1002335910260408	0.2118345253952604
DEFB1|1672	DEFB1	9.6154302102671	9.334749262619217	0.2806809476478822	0.1002335910260408	0.2118345253952604
C15orf56|644809	C15orf56	1.1479966839495295	0.9399035638647742	0.20809312008475522	0.10029338057182854	0.21193875284668123
TFAP2D|83741	TFAP2D	0	0	0	0.1004000854913838	0.21212532337098605
EPT1|85465	EPT1	9.667937928026422	9.577883847247687	0.09005408077873511	0.10041311384000624	0.21212532337098605
PITPNA|5306	PITPNA	10.996399084349953	11.069953179485543	-0.07355409513558975	0.10041311384000624	0.21212532337098605
CD1B|910	CD1B	0.7869614031703842	1.0328766563142076	-0.24591525314382334	0.1004408172892454	0.2121617013150765
LOC440896|440896	LOC440896	0.8755611228932891	0.5636462694840639	0.3119148534092252	0.10052532789892868	0.21231805322672917
DPEP1|1800	DPEP1	5.2487098870056705	5.71839176760022	-0.46968188059454974	0.10059285475842192	0.21234994948639138
C8orf40|114926	C8orf40	8.816097656789388	8.909098032751807	-0.0930003759624185	0.10059289286125281	0.21234994948639138
FCGR3A|2214	FCGR3A	11.224764872978259	11.640751056220832	-0.4159861832425733	0.10059289286125281	0.21234994948639138
ROGDI|79641	ROGDI	8.892054755316057	8.702778732440576	0.18927602287548062	0.10059289286125281	0.21234994948639138
ZNF614|80110	ZNF614	8.20074832083164	8.278728212938939	-0.07797989210729916	0.10059289286125281	0.21234994948639138
RAGE|5891	RAGE	7.133780805659432	7.210671343785622	-0.07689053812618951	0.10077291878551022	0.2127077941574005
C10orf120|399814	C10orf120	0	0	0	0.10081798811851364	0.21276260294676977
SNORA22|677807	SNORA22	0	0	0	0.10081991117005247	0.21276260294676977
C1orf141|400757	C1orf141	0	0	0	0.1009280373419064	0.21296857676212091
FBXO5|26271	FBXO5	6.61580590639164	6.48767445597722	0.1281314504144202	0.10095322044544243	0.21297730380223745
GLB1L2|89944	GLB1L2	9.41273088489503	9.669180936797742	-0.2564500519027124	0.10095322044544243	0.21297730380223745
ZNF81|347344	ZNF81	6.839938247940586	7.108963471074435	-0.26902522313384836	0.10131456605786743	0.21367282006580918
TGFB2|7042	TGFB2	7.681093163450279	7.7347231665945495	-0.05363000314427069	0.10131457561772433	0.21367282006580918
ZNF618|114991	ZNF618	9.65781303799332	9.710212361773879	-0.052399323780559115	0.10131457561772433	0.21367282006580918
TAS2R39|259285	TAS2R39	0	0	0	0.1013373004705356	0.21369847732861305
DLX4|1748	DLX4	3.992317577487511	3.557017900271393	0.43529967721611795	0.10140506562274142	0.2138190996116942
HIST3H2A|92815	HIST3H2A	3.2024532661155707	3.013122762207422	0.18933050390814854	0.10149554343997137	0.2139432084771077
APOL6|80830	APOL6	11.151085628249506	11.296514765289585	-0.14542913704007887	0.1014956391238616	0.2139432084771077
ATP5SL|55101	ATP5SL	9.706276195994334	9.692045284758047	0.014230911236287724	0.1014956391238616	0.2139432084771077
CDK5R2|8941	CDK5R2	1.2745277225626692	0.8378625294212367	0.4366651931414325	0.10161359379758574	0.21416953877062486
NCRNA00230B|401629	NCRNA00230B	0.4072427108835902	0	0.4072427108835902	0.10165216325970554	0.21419156040975926
ZNF660|285349	ZNF660	4.093080280982434	4.252763816167204	-0.15968353518476963	0.10167692190858173	0.21419156040975926
C2orf60|129450	C2orf60	7.656885794767689	7.511120100851014	0.14576569391667515	0.10167696021625443	0.21419156040975926
CAMK1D|57118	CAMK1D	6.431285673682815	6.649839605421393	-0.21855393173857784	0.10167696021625443	0.21419156040975926
POLB|5423	POLB	7.670337545109508	7.603055087849947	0.0672824572595605	0.10167696021625443	0.21419156040975926
TBC1D3P2|440452	TBC1D3P2	0	0	0	0.10172564400237932	0.21427181341800092
ZDHHC8|29801	ZDHHC8	9.482346107878904	9.411900738426315	0.07044536945258884	0.10185853912451931	0.21452941146862545
HSD17B6|8630	HSD17B6	3.284525816185999	3.0840132251459913	0.20051259104000785	0.10204034729630028	0.2148453111809008
ATG12|9140	ATG12	9.189395252096219	9.093924564440494	0.09547068765572497	0.10204037607821023	0.2148453111809008
ITFG1|81533	ITFG1	10.312119686834025	10.261166428557251	0.050953258276773994	0.10204037607821023	0.2148453111809008
ZNF648|127665	ZNF648	0.48128131865501766	0.4077334309879327	0.07354788766708498	0.1021026567240966	0.21495407955708595
DDX60L|91351	DDX60L	8.86971650701307	8.763564281713371	0.1061522252996987	0.10222246170432624	0.2151168113036699
FLJ13197|79667	FLJ13197	4.902809280574859	5.222789107930786	-0.3199798273559269	0.10222246170432624	0.2151168113036699
RBM10|8241	RBM10	10.131631491984457	10.054753531169805	0.07687796081465237	0.10222246170432624	0.2151168113036699
HOXD11|3237	HOXD11	5.887249823647677	5.423961314962275	0.4632885086854017	0.10222247130681854	0.2151168113036699
LOC729668|729668	LOC729668	0	0	0	0.10237581066858878	0.21541096031128779
LOC643719|643719	LOC643719	2.801230778479579	2.4839318329793336	0.3172989455002453	0.10240463281950825	0.21541096031128779
MED30|90390	MED30	6.8466432846359595	6.859273866377475	-0.012630581741515101	0.10240481542875932	0.21541096031128779
SFRP1|6422	SFRP1	5.707757143757844	6.07306399095517	-0.365306847197326	0.1024048250397717	0.21541096031128779
COL5A1|1289	COL5A1	11.010256417951632	10.62480459259534	0.3854518253562933	0.10258742788690305	0.21577264244181496
CST2|1470	CST2	1.1944860640784492	0.9065827878324653	0.2879032762459839	0.10260077841998505	0.215778297169662
TNFRSF17|608	TNFRSF17	2.7857933073737353	2.2868515840622847	0.4989417233114506	0.10274214651476916	0.21601314260406404
DKK3|27122	DKK3	10.606844389226584	10.760986010776438	-0.15414162154985434	0.10277029930805612	0.21601314260406404
BSG|682	BSG	13.883928762510681	13.730735470170254	0.15319329234042733	0.10277030893610126	0.21601314260406404
FOXN2|3344	FOXN2	9.076244748374329	9.200116371401089	-0.12387162302676025	0.10277030893610126	0.21601314260406404
ZNF671|79891	ZNF671	7.756355829071484	7.96683995110522	-0.21048412203373612	0.10277030893610126	0.21601314260406404
PRR23A|729627	PRR23A	0	0	0	0.10277648730776424	0.21601314260406404
LOC646982|646982	LOC646982	1.2659244882064526	1.0611540632071006	0.20477042499935205	0.10283618463747923	0.21611616871166198
SP100|6672	SP100	10.863149532217033	10.941179688344732	-0.07803015612769926	0.10286183220139908	0.21614762330930481
TSPAN31|6302	TSPAN31	10.448694403054052	10.382645639821872	0.06604876323218001	0.10295342992145169	0.21629520500103763
FHIT|2272	FHIT	6.265389235137586	6.153513525549605	0.11187570958798077	0.10295343955800948	0.21629520500103763
CTNNA3|29119	CTNNA3	2.0360601415551614	2.0552650796669782	-0.019204938111816894	0.10301687344079594	0.2164060083760461
OR2T35|403244	OR2T35	0	0	0	0.10323844934921188	0.21684896086448885
PPBPL2|10895	PPBPL2	0	0	0	0.10327755583007343	0.21690859017113184
CCDC17|149483	CCDC17	3.1454342448629267	2.939076093213533	0.20635815164939375	0.10332044068084435	0.21693120240431693
CSGALNACT1|55790	CSGALNACT1	8.877666016528401	9.006076373185415	-0.12841035665701384	0.10332047929514829	0.21693120240431693
SORL1|6653	SORL1	11.33956056738115	11.514980282246041	-0.1754197148648906	0.10332047929514829	0.21693120240431693
CLDN18|51208	CLDN18	2.40012787785332	2.665324546144968	-0.2651966682916478	0.10340886681096423	0.21709425793778986
WIPF1|7456	WIPF1	10.98896136616145	11.0845758905887	-0.09561452442725127	0.10350438886851265	0.21727225618929147
SULT1C3|442038	SULT1C3	0	0	0	0.10359598248665242	0.21744197195238243
SOSTDC1|25928	SOSTDC1	3.3216393264065593	4.125146863705242	-0.8035075372986831	0.10367917803934398	0.21745585989043129
ODF1|4956	ODF1	0	0	0	0.10368418645099277	0.21745585989043129
COX19|90639	COX19	7.9180162799380955	7.8655167730372355	0.05249950690086003	0.10368854887979975	0.21745585989043129
ARL2|402	ARL2	10.09756135189509	9.982708428919908	0.11485292297518157	0.10368855855038353	0.21745585989043129
CAPN5|726	CAPN5	9.12904399833221	9.208466048997224	-0.07942205066501451	0.10368855855038353	0.21745585989043129
HOXA5|3202	HOXA5	6.996011630280064	7.102332690511073	-0.10632106023100896	0.10368855855038353	0.21745585989043129
PHLDB3|653583	PHLDB3	7.425874133051941	7.547195311439473	-0.12132117838753143	0.10368855855038353	0.21745585989043129
PPP1R15B|84919	PPP1R15B	10.753243461349111	10.82079325372941	-0.0675497923802979	0.10368855855038353	0.21745585989043129
DUOXA1|90527	DUOXA1	1.1380006395612228	0.7812338000993344	0.35676683946188836	0.10380981150762383	0.21768474087943868
LPAR4|2846	LPAR4	2.255000714560829	2.4262379136144427	-0.17123719905361368	0.10386193499321579	0.21768474087943868
MGC12916|84815	MGC12916	2.543253859937683	2.2868515840622847	0.2564022758753981	0.10387180772071446	0.21768474087943868
SLC13A2|9058	SLC13A2	1.366605601489505	1.6396026312595018	-0.27299702976999685	0.10387227350994818	0.21768474087943868
GTPBP3|84705	GTPBP3	8.039538654804632	7.98940585401582	0.05013280078881177	0.10387298856965803	0.21768474087943868
PMPCB|9512	PMPCB	10.622491905541768	10.534555794007625	0.08793611153414282	0.10387298856965803	0.21768474087943868
SEMA7A|8482	SEMA7A	7.204934454402282	6.863888906474349	0.3410455479279326	0.10387298856965803	0.21768474087943868
TEKT3|64518	TEKT3	2.085542014876755	2.3730634986331607	-0.2875214837564055	0.10405225409438562	0.21800406943501105
PCLO|27445	PCLO	7.714660339773131	7.9110144107644444	-0.19635407099131363	0.10405767915516388	0.21800406943501105
ZNF7|7553	ZNF7	8.59110504288336	8.500977281432966	0.09012776145039325	0.10405767915516388	0.21800406943501105
DMRTA2|63950	DMRTA2	0.37458408034181745	0	0.37458408034181745	0.10411558646400189	0.21810280911484012
C1orf180|439927	C1orf180	0	0	0	0.10417851258301582	0.21821204074260753
MORN3|283385	MORN3	3.1581188573958636	3.5077185399916813	-0.34959968259581764	0.10424261114350665	0.21825598559700768
CHKB-CPT1B|386593	CHKB-CPT1B	8.674627142585752	8.307642545512856	0.36698459707289643	0.10424263053565948	0.21825598559700768
NACAD|23148	NACAD	6.199694979565935	6.0986953595734	0.10099961999253537	0.10424263053565948	0.21825598559700768
SLC16A5|9121	SLC16A5	6.6622909394542	6.235156454546156	0.42713448490804407	0.10424263053565948	0.21825598559700768
TMEM31|203562	TMEM31	1.1647524929154676	1.4874348971100497	-0.32268240419458216	0.10429926816484623	0.21834096371648765
TAAR2|9287	TAAR2	0	0	0	0.10430479480240155	0.21834096371648765
FAM57B|83723	FAM57B	1.5257578392044047	1.3219280948873624	0.20382974431704226	0.10434402276890313	0.21840048948154528
C11orf30|56946	C11orf30	8.404391737648732	8.54099591365771	-0.13660417600897823	0.10442783323526397	0.21846296107260002
CALR|811	CALR	14.418695588285305	14.35028313640195	0.06841245188335421	0.10442784293983261	0.21846296107260002
GTDC1|79712	GTDC1	8.662310434432712	8.507616274016932	0.15469416041577944	0.10442784293983261	0.21846296107260002
LOC728855|728855	LOC728855	7.766746816213454	7.559920030618075	0.20682678559537848	0.10442784293983261	0.21846296107260002
MALAT1|378938	MALAT1	12.428356230313664	12.17536553758839	0.25299069272527497	0.10442784293983261	0.21846296107260002
PATZ1|23598	PATZ1	9.823337390790357	9.889306216222044	-0.06596882543168725	0.10461331659630028	0.2188283515530672
MS4A8B|83661	MS4A8B	0	0	0	0.10479831686396748	0.21908100495659102
FAM105B|90268	FAM105B	9.46970892743677	9.38542672290764	0.0842822045291296	0.10479905173360796	0.21908100495659102
SCG5|6447	SCG5	5.494241520079591	4.8848860405167045	0.6093554795628862	0.10479905173360796	0.21908100495659102
SEPT7|989	SEPT7	11.793801115169293	11.884872612495132	-0.09107149732583864	0.10479905173360796	0.21908100495659102
THNSL2|55258	THNSL2	9.913393857260877	10.075452407904853	-0.16205855064397667	0.10479905173360796	0.21908100495659102
ZCCHC2|54877	ZCCHC2	8.801546759058969	8.94296894134411	-0.14142218228514203	0.10479905173360796	0.21908100495659102
C4orf45|152940	C4orf45	0	0	0	0.10481331172515598	0.21908818453766854
GOLGA8DP|100132979	GOLGA8DP	0.4239325912422108	0	0.4239325912422108	0.10483740294442823	0.21911591043987796
AMT|275	AMT	8.298944588919376	8.181390822366165	0.11755376655321115	0.1048919882516142	0.21920735834739447
TTTY6|84672	TTTY6	0	0	0	0.10501745376266661	0.21944690028382519
UGT3A2|167127	UGT3A2	2.133760240575178	1.6832023729663677	0.45055786760881045	0.10508753405899471	0.2195706704817195
SESTD1|91404	SESTD1	9.829076383148337	9.913890195393524	-0.08481381224518714	0.10554461165960796	0.22048016626415629
ZBTB7C|201501	ZBTB7C	5.786031259937805	5.482309430052239	0.30372182988556595	0.10554461165960796	0.22048016626415629
PIGY|84992	PIGY	10.298463494812353	10.23913306867374	0.05933042613861339	0.10573163809887137	0.2207114272357043
MRPS35|60488	MRPS35	10.41951017431412	10.314175357632832	0.10533481668128708	0.10573164786281042	0.2207114272357043
NFX1|4799	NFX1	10.000012283377892	10.07888464722007	-0.07887236384217822	0.10573164786281042	0.2207114272357043
LOC151534|151534	LOC151534	8.6007408234993	8.731705960861879	-0.13096513736257798	0.10573165762674935	0.2207114272357043
SNRNP70|6625	SNRNP70	11.186859872711878	10.995654104721899	0.19120576798997924	0.10573165762674935	0.2207114272357043
TAF1C|9013	TAF1C	9.61089912783645	9.400855960284302	0.2100431675521488	0.10573165762674935	0.2207114272357043
TMEM59|9528	TMEM59	12.620689507043679	12.652390138745142	-0.03170063170146342	0.10573165762674935	0.2207114272357043
C10orf110|55853	C10orf110	3.010686629492061	2.749598624376895	0.26108800511516606	0.10601235775767365	0.22125243101282518
HMGCL|3155	HMGCL	10.126854263963192	10.27685720129404	-0.15000293733084824	0.10601269016362119	0.22125243101282518
FJX1|24147	FJX1	8.023633880040375	8.212768726692364	-0.18913484665198865	0.10610653834078557	0.2214026315023011
SLC12A6|9990	SLC12A6	9.468496019933045	9.539362402896977	-0.07086638296393133	0.10610653834078557	0.2214026315023011
FLJ39739|388685	FLJ39739	2.2564521384927105	2.026977066281044	0.22947507221166674	0.10628888170620521	0.22174884360133584
ANO10|55129	ANO10	9.258020626111659	9.243595303171398	0.014425322940260443	0.10629437354365842	0.22174884360133584
LOC26102|26102	LOC26102	0.5449589983551277	0.4506965962643782	0.09426240209074954	0.10646521622889984	0.22200394293005377
MRPS6|64968	MRPS6	9.633843053222694	9.615217642277516	0.018625410945178444	0.10648246248315488	0.22200394293005377
APOBEC3F|200316	APOBEC3F	7.9219199454427205	8.018483959761763	-0.09656401431904271	0.1064824722809582	0.22200394293005377
BCAT2|587	BCAT2	9.372338944579077	9.229446126381253	0.14289281819782396	0.1064824722809582	0.22200394293005377
PRKD3|23683	PRKD3	10.008992424319754	10.07688238694186	-0.06788996262210567	0.1064824722809582	0.22200394293005377
STX17|55014	STX17	9.636703054042414	9.752705111904746	-0.11600205786233175	0.1064824722809582	0.22200394293005377
SLC14A2|8170	SLC14A2	1.3154909026415496	1.0922751051330943	0.22321579750845522	0.10650443386580194	0.222026857496508
AP3D1|8943	AP3D1	11.536494130851741	11.478926315752986	0.057567815098755304	0.10657661074417439	0.22215443899892898
TGFBR1|7046	TGFBR1	11.035312876132387	10.912387897604928	0.12292497852745932	0.10667081516795637	0.22228216168527315
MFSD10|10227	MFSD10	10.317343386465597	10.141110870851824	0.17623251561377273	0.10667083478048092	0.22228216168527315
VPS39|23339	VPS39	10.935217957113647	10.84558413668341	0.08963382043023671	0.10667083478048092	0.22228216168527315
LOC200726|200726	LOC200726	0	0	0	0.10680281326321746	0.22253426694337433
CMTM8|152189	CMTM8	6.1629275970388315	6.339850002884624	-0.17692240584579277	0.1068594514552258	0.22260646188174216
EIF3A|8661	EIF3A	12.073834554849231	12.235795857100321	-0.16196130225108973	0.10685946126994393	0.22260646188174216
AKAP4|8852	AKAP4	0	0	0	0.10693626219671609	0.2227435235011466
UGT1A3|54659	UGT1A3	3.496721691103855	3.8534368188880666	-0.35671512778421155	0.10702160812798352	0.2228983539460873
C20orf201|198437	C20orf201	0.39486016927989304	0.28368475981474195	0.11117540946515109	0.10704700995742944	0.2229081744325794
LOC100190938|100190938	LOC100190938	4.855886394774855	5.096084710542658	-0.24019831576780248	0.10704835197698583	0.2229081744325794
DDX53|168400	DDX53	0	0	0	0.10710612531796282	0.22300553129474604
POLN|353497	POLN	3.8842018549903914	4.06455524261999	-0.18035338762959885	0.10723750712916534	0.22320591807232573
TMEM132A|54972	TMEM132A	9.361667262001806	9.137144854691698	0.22452240731010775	0.10723750712916534	0.22320591807232573
ZNF300|91975	ZNF300	7.07360275508116	6.846906959617284	0.22669579546387641	0.10723750712916534	0.22320591807232573
CRYBA4|1413	CRYBA4	0	0	0	0.1072464842047285	0.22320591807232573
GJD2|57369	GJD2	0	0	0	0.10730038341145554	0.22329513208031232
